source,config,llm,prompt,model_class,protocol,question,human_logic
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA12,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,5,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA13,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,5,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA14,9,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,1,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,2,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,3,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,4,
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,5,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,6,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,7,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,8,5.0
HMA-EMA,DeepSeek-R1-LTM,DeepSeek-R1,LTM,Non-Biomedical,HMA15,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA1,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,8,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA2,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA3,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,7,4.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,8,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA4,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,8,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA5,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,8,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA6,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA7,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA8,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,7,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA9,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA10,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA11,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA12,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,7,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,8,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA13,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,7,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,8,5.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA14,9,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,1,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,2,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,3,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,4,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,5,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,6,
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,7,2.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,8,4.0
HMA-EMA,Qwen2-med-LTM,Qwen2-med,LTM,Biomedical,HMA15,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,3,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,4,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,5,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,6,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,7,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,8,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA1,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,5,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,6,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,7,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,8,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA2,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,1,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,6,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,7,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,8,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA3,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA4,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA5,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA6,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA7,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,6,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA8,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA9,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA10,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,1,1.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,2,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA11,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,3,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,4,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,7,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,8,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA12,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,2,4.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,3,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,6,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,7,2.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,8,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA13,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,3,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,5,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,6,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,7,3.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,8,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA14,9,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,1,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,2,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,3,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,4,
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,5,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,6,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,7,3.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,8,5.0
HMA-EMA,BioLlama-LTM,BioLlama,LTM,Biomedical,HMA15,9,
